Time,Number,GMDn,GSDn,mode_n,ultra_n,accum_n,coarse_n,Surface,GMDs,GSDs,mode_s,ultra_s,accum_s,coarse_s,Volume,GMDv,GSDv,mode_v,ultra_v,accum_v,coarse_v
2020-10-07 01:00:00,13187.402212247762,32.2419929014663,1.82015733160756,[ 31.93076107 175.1255164  593.3336464 ],0.94,0.06,0.0,166612358.88249695,181.13042205664752,3.216502229672419,[ 44.02199067 199.1285777  538.8412743 ],0.28,0.61,0.1,9961275557.25008,682.8217126320087,2.886199356269395,[ 48.47388181 226.4215477  593.3336464 ],0.04,0.49,0.48
2020-10-07 02:00:00,23488.413497182326,30.56451974084559,1.6769916376501515,[ 30.92169053 175.1255164 ],0.96,0.04,0.0,212730466.6283681,148.3055465532812,3.4266967394124306,[ 39.97896578 205.62676    574.5832163 ],0.38,0.54,0.09,11343672535.479435,653.3403555929916,3.001118602798241,[ 45.45856458 233.8103842  574.5832163 ],0.05,0.48,0.46
2020-10-07 03:00:00,21655.88725668486,30.136382586007628,1.7004781869824932,[ 28.99820714  86.4045341  186.741787  ],0.96,0.04,0.0,211512142.25372633,170.73759603400913,3.604746732429145,[ 38.71555723  89.22418168 212.3369981 ],0.34,0.54,0.12,13327488411.244226,758.8557886739309,2.854495407002341,[ 45.45856458  89.22418168 233.8103842 ],0.04,0.44,0.52
2020-10-07 04:00:00,16476.552748503975,31.883017888086883,1.7355949782656055,[ 31.93076107 192.8357499  593.3336464 ],0.96,0.04,0.0,181195250.86010122,172.94444014116647,3.4692532710338146,[ 41.28360327 205.62676    458.9133069 ],0.33,0.55,0.11,11236173114.219912,742.2778570087835,2.8852237284315283,[ 45.45856458 226.4215477  593.3336464 ],0.04,0.44,0.52
2020-10-07 05:00:00,22950.60735330751,31.041925801197806,1.6775653239432522,[ 27.19437402 180.8404044  612.6959611 ],0.96,0.03,0.0,213289779.4059331,154.66300267066035,3.587882809632926,[ 38.71555723  83.67399254 212.3369981 ],0.38,0.51,0.11,12492677564.20173,733.1621853678207,2.945302682488757,[ 46.94201835 219.2662121  458.9133069 ],0.05,0.44,0.51
2020-10-07 06:00:00,27467.084102177523,30.307951355011266,1.7367877058488979,[ 26.33498199 139.8708273  593.3336464 ],0.96,0.04,0.0,255481980.12345326,148.930516337269,3.41375843488144,[ 44.02199067 180.8404044  354.9460316 ],0.37,0.53,0.1,13909529130.97621,683.7520637858817,3.0442313715581415,[ 53.37598736 226.4215477  593.3336464 ],0.05,0.45,0.5
2020-10-07 07:00:00,26498.531241697507,29.453123246938272,1.77797468832196,[16.26830907 30.92169053 60.69180932],0.95,0.05,0.0,258238620.71651858,160.53093340630056,3.4236668484043804,[ 16.26830907  37.4920747  180.8404044 ],0.35,0.55,0.1,14965512714.74454,712.0503963491892,2.978722641525788,[ 16.26830907  66.82949924 219.2662121 ],0.05,0.45,0.51
2020-10-07 08:00:00,25583.812515408197,29.61872062308562,1.7827174879011016,[ 19.10172631 154.0157964 ],0.95,0.05,0.0,252009169.9983115,160.11954856115685,3.400982555149924,[ 27.19437402  53.37598736 199.1285777 ],0.35,0.55,0.1,14488613983.166912,705.5732597248365,2.9868421581371787,[ 69.0103528 219.2662121 593.3336464],0.05,0.45,0.5
2020-10-07 09:00:00,24112.70844696798,30.203221708320353,1.8225446040206803,[ 20.3687651 169.5912293 332.866618 ],0.95,0.05,0.0,267271170.39949656,172.95947556158728,3.314948964746786,[ 36.30725647  73.58788638 175.1255164 ],0.32,0.58,0.1,15798668226.125826,690.2765861374338,2.8966116528777883,[ 37.4920747   75.98928704 205.62676   ],0.04,0.48,0.47
2020-10-07 10:00:00,22302.67901025517,29.406571055541608,1.8922482905952052,[ 16.79919438  64.71756464 180.8404044 ],0.94,0.06,0.0,249692611.08998466,167.11440322236567,3.1542509204888747,[ 29.94450846  75.98928704 180.8404044 ],0.31,0.6,0.09,13851576266.220844,652.9180510649824,3.000739741416665,[ 39.97896578  78.46905285 205.62676   ],0.05,0.48,0.47
2020-10-07 11:00:00,22708.251778812406,31.07041461316307,1.8872548433013205,[ 26.33498199 108.1829495 ],0.93,0.07,0.0,266343508.55806422,159.1588861666693,3.0140405168461535,[ 35.15988065  69.0103528  175.1255164 ],0.3,0.62,0.08,13613134983.562313,598.3329567029923,3.0684999729313245,[ 50.05573471 108.1829495  219.2662121 ],0.05,0.51,0.44
2020-10-07 12:00:00,30659.065099829855,29.980327692654487,1.839379405126112,[ 21.71984798 139.8708273 ],0.95,0.05,0.0,329144236.5167373,155.44261263113677,3.02046813866533,[21.71984798 41.28360327 81.0297411 ],0.33,0.6,0.07,16096365034.14587,555.5870730095602,3.0124106928709686,[ 249.3192874  574.5832163 2437.388563 ],0.06,0.55,0.39
2020-10-07 14:00:00,25429.21804143186,30.46032783173988,1.8910836428638211,[ 19.10172631  44.02199067 164.2318358 ],0.93,0.07,0.0,307354950.78757226,169.22614489122392,3.0232492784485276,[ 30.92169053  86.4045341  212.3369981 ],0.29,0.63,0.08,16401644478.26038,605.1429546032953,2.9760666991994302,[ 45.45856458 241.4403412  696.6733223 ],0.05,0.53,0.43
2020-10-07 15:00:00,29225.615702998522,30.41789341982288,1.8674590145597272,[ 22.4286339 101.4534304],0.93,0.07,0.0,330742829.8197173,156.05296735123628,2.9332367871030565,[ 30.92169053  83.67399254 199.1285777 ],0.3,0.64,0.06,15858328895.67158,539.3920338828922,3.0263393764683926,[ 42.63081512 226.4215477  444.4108057 ],0.05,0.56,0.38
2020-10-07 17:00:00,29917.370827643026,30.711691860295158,1.9485682208987287,[ 17.34740413 149.1486151 ],0.92,0.08,0.0,377937447.14779913,162.67730495101313,2.809953372367079,[17.34740413 36.30725647 73.58788638],0.27,0.67,0.06,18073371844.948353,520.305916588467,2.9853587490943054,[ 17.34740413  73.58788638 199.1285777 ],0.05,0.59,0.37
2020-10-07 18:00:00,37805.707302967705,30.611227930508328,1.8981440813880104,[ 21.71984798  42.63081512 135.450653  ],0.93,0.07,0.0,422764508.1864203,147.87153048411716,2.85654218050824,[ 44.02199067 169.5912293  489.3535377 ],0.32,0.63,0.06,18893818193.839935,501.1952879411672,3.055326326187878,[ 44.02199067 192.8357499  489.3535377 ],0.06,0.59,0.35
2020-10-07 19:00:00,35423.033858005656,29.09524773723341,1.8554742961101405,[ 20.3687651 131.1701642 574.5832163],0.94,0.06,0.0,349349918.0376513,143.94631011831342,2.98596016650469,[ 20.3687651   51.68920838 159.0418089 ],0.33,0.61,0.06,15868412918.17331,523.8764201508294,3.0694617728197664,[ 20.3687651   51.68920838 292.7427044 ],0.06,0.57,0.37
2020-10-07 20:00:00,29746.43495969787,30.45907032250787,1.881265709473494,[ 21.71984798 131.1701642 ],0.93,0.07,0.0,316043321.3543955,143.3503551392641,2.8974279162051793,[ 39.97896578 159.0418089  354.9460316 ],0.33,0.62,0.06,13968940984.785065,505.8393148795146,3.0985336578877485,[ 42.63081512 186.741787   366.5290201 ],0.06,0.58,0.36
2020-10-07 21:00:00,29672.344837144676,29.66946840243675,1.8573168286549997,[ 21.71984798 135.450653  ],0.93,0.07,0.0,304095666.76890826,143.92984464700262,2.9163351028721856,[ 22.4286339   45.45856458 154.0157964 ],0.32,0.63,0.06,13542352351.747358,510.91168388145024,3.1062186455710776,[ 46.94201835 233.8103842  489.3535377 ],0.06,0.57,0.37
2020-10-07 22:00:00,22741.10933944298,30.66592542686531,1.9194352745614587,[ 19.72507481 127.0249468  416.766237  ],0.92,0.08,0.0,279500960.27185774,167.97209776061584,3.0090474650036434,[ 22.4286339   44.02199067 154.0157964 ],0.27,0.65,0.08,14803860305.532598,600.8370276665129,2.9675110894982506,[ 22.4286339 219.2662121 473.8890695],0.04,0.54,0.42
2020-10-07 23:00:00,19704.83754490269,31.229881158816823,1.9354665064216239,[ 19.72507481 127.0249468  574.5832163 ],0.92,0.08,0.0,263727829.26290643,178.2434145980536,2.9839949335799587,[ 35.15988065  69.0103528  226.4215477 ],0.25,0.66,0.08,14608306090.388388,619.2400327262937,2.9380724687219724,[ 36.30725647 226.4215477  719.4079307 ],0.04,0.53,0.43
2020-10-08 00:00:00,15481.307497873939,33.48250855281452,1.9524290188470208,[ 29.94450846 149.1486151  612.6959611 ],0.91,0.09,0.0,239484561.26327553,196.9275394510357,3.1105983301228544,[ 50.05573471 180.8404044  653.3367668 ],0.24,0.65,0.11,15226181109.062004,717.6026609878776,2.855344735728917,[ 51.68920838 205.62676    792.1607923 ],0.03,0.48,0.49
2020-10-08 01:00:00,12348.36503678736,34.51134309163942,2.0072824794076465,[ 28.99820714 144.4352457  556.4253342 ],0.9,0.1,0.0,215730450.16173777,209.64617639556755,3.065308063844665,[ 39.97896578 186.741787   354.9460316 ],0.21,0.67,0.12,14339727113.983137,737.3358694417452,2.8149903567036305,[ 69.0103528 199.1285777 792.1607923],0.03,0.47,0.51
2020-10-08 02:00:00,13648.765861944892,33.59974464068114,1.8708550534191504,[30.92169053 83.67399254],0.92,0.08,0.0,188443068.5425566,181.69432790729758,3.1663415096718124,[ 39.97896578  86.4045341  175.1255164 ],0.28,0.62,0.11,11376100572.027569,702.9035942712519,2.930751109529193,[ 86.4045341 186.741787  366.5290201],0.04,0.46,0.5
2020-10-08 03:00:00,14020.730534350203,32.537484338393696,1.86451469212155,[ 28.08181068 149.1486151  505.3226594 ],0.93,0.07,0.0,199621756.24994022,211.46537463049495,3.4391225777151266,[ 39.97896578 164.2318358  354.9460316 ],0.25,0.61,0.14,14648719948.55525,835.7267501286778,2.7230956292080633,[ 48.47388181 192.8357499  521.812903  ],0.03,0.42,0.56
2020-10-08 04:00:00,12231.511982454016,34.17965609211214,1.8956093824048377,[ 23.16054969 149.1486151  593.3336464 ],0.92,0.08,0.0,177749207.5630936,185.056293901616,3.130941206946287,[ 42.63081512 180.8404044  430.3666102 ],0.27,0.63,0.11,10768411041.76645,695.5412590823512,2.9024549976017173,[ 56.91647606 186.741787   378.4899973 ],0.04,0.47,0.49
2020-10-08 05:00:00,11939.88641401776,32.667251469897906,1.8329133393871815,[ 28.99820714 139.8708273 ],0.93,0.07,0.0,143850506.97117203,161.7363671426157,3.0895796077039215,[ 41.28360327  78.46905285 164.2318358 ],0.3,0.61,0.08,7585250406.263644,614.6176518622417,3.00613660816913,[ 55.11781116 249.3192874  538.8412743 ],0.05,0.51,0.44
2020-10-08 06:00:00,16848.799714940607,30.571282547001378,1.8226767073808183,[ 28.99820714 135.450653  ],0.94,0.06,0.0,188672237.3755834,173.16390645667826,3.364639104462016,[ 36.30725647  81.0297411  159.0418089 ],0.3,0.59,0.11,11511057589.327667,732.5867539735128,2.9262931866811437,[ 62.67237105 292.7427044  574.5832163 ],0.04,0.44,0.52
2020-10-08 08:00:00,20549.93921841753,28.761470040128657,1.7951901630406226,[ 17.34740413  32.97276071 149.1486151 ],0.95,0.05,0.0,213137316.7808056,181.44143347033844,3.513990379768247,[ 32.97276071  83.67399254 164.2318358 ],0.3,0.58,0.12,13856811005.237768,768.2665113724722,2.8314307581939167,[ 37.4920747   83.67399254 233.8103842 ],0.03,0.43,0.53
2020-10-08 09:00:00,28233.94740365458,26.897031820654977,1.7920372672246034,[ 16.79919438  31.93076107 149.1486151 ],0.96,0.04,0.0,255040736.38374686,169.87432107287904,3.538364044499448,[ 17.34740413  42.63081512 108.1829495 ],0.32,0.56,0.11,15769279610.866377,745.9984062379114,2.891567937420549,[ 17.34740413  78.46905285 241.4403412 ],0.04,0.44,0.52
2020-10-08 10:00:00,24027.003874033973,30.60281060470777,1.8431565463106023,[19.72507481 37.4920747  89.22418168],0.95,0.05,0.0,271789958.4701643,174.31022552032428,3.387060862466442,[ 44.02199067 164.2318358  354.9460316 ],0.33,0.56,0.11,16810198987.491302,743.7900750447317,2.9116185660404326,[ 45.45856458 101.4534304  233.8103842 ],0.04,0.43,0.52
2020-10-08 11:00:00,24512.146120211288,28.076881397125184,1.868513572805116,[ 15.7542007   75.98928704 164.2318358 ],0.95,0.05,0.0,255079816.31719443,172.41302432241955,3.3230715713011674,[ 28.08181068  81.0297411  175.1255164 ],0.32,0.58,0.1,15137872505.23127,699.6578038485206,2.9166265166588254,[ 36.30725647  92.13584309 219.2662121 ],0.05,0.46,0.49
2020-10-08 12:00:00,24583.195637883327,30.972369830596215,1.8812452650738174,[ 23.91635017  53.37598736 164.2318358 ],0.94,0.06,0.0,279861466.90193224,159.9948503586904,3.1197452780259938,[ 30.92169053  73.58788638 175.1255164 ],0.35,0.57,0.08,14729372982.45982,615.3504135237249,2.995371334107905,[ 31.93076107  73.58788638 186.741787  ],0.06,0.5,0.44
2020-10-08 13:00:00,26684.564681335625,29.615149360908383,1.8521434468589881,[ 23.91635017 164.2318358 ],0.95,0.05,0.0,293151924.5668513,175.1001675849876,3.357110161369278,[ 39.97896578  78.46905285 219.2662121 ],0.33,0.56,0.11,17768801687.811607,711.4220033350077,2.882494369641785,[ 39.97896578  86.4045341  354.9460316 ],0.05,0.46,0.5
2020-10-08 14:00:00,29010.328629903393,29.387786638257086,1.7633067110039835,[ 23.91635017 169.5912293  505.3226594 ],0.96,0.04,0.0,303396450.9633282,193.11632107968035,3.778355483703968,[ 37.4920747   83.67399254 199.1285777 ],0.33,0.52,0.15,22228460317.350437,867.8644934997163,2.706645539160681,[ 37.4920747 101.4534304 241.4403412],0.04,0.39,0.57
2020-10-08 15:00:00,28710.652578356494,28.395588403261186,1.7668300629845028,[ 21.71984798 169.5912293 ],0.96,0.04,0.0,286344251.78401446,184.65772032773995,3.647137101411066,[ 35.15988065  75.98928704 205.62676   ],0.32,0.54,0.14,19542401973.220596,812.1283975246653,2.7900258029336267,[ 41.28360327  83.67399254 249.3192874 ],0.04,0.4,0.56
2020-10-08 16:00:00,32673.86816915143,27.354792103376106,1.7344346775850459,[ 19.72507481 154.0157964  593.3336464 ],0.97,0.03,0.0,286568729.80790174,179.48619854442745,3.8958182366517136,[ 30.92169053  69.0103528  186.741787  ],0.35,0.5,0.15,20376935564.2534,870.4780895150294,2.750579759925769,[ 69.0103528 212.3369981 593.3336464],0.04,0.37,0.59
2020-10-08 17:00:00,37881.156358686116,26.017380449679177,1.7529894921889155,[15.7542007  29.94450846 58.77383697],0.97,0.03,0.0,303523220.2685039,167.5875072857904,3.8080878090060324,[16.26830907 35.15988065 86.4045341 ],0.36,0.51,0.13,19923458424.431084,813.5196965741169,2.832254597728739,[ 16.26830907  60.69180932 226.4215477 ],0.04,0.39,0.57
2020-10-08 18:00:00,35157.76561149109,27.8446369219213,1.7274241245013207,[ 26.33498199 169.5912293 ],0.97,0.03,0.0,315497925.42422986,177.99169902760065,3.814699134739427,[ 39.97896578  95.14252104 199.1285777 ],0.35,0.51,0.14,21700972112.707474,832.6176857728557,2.76577120492273,[ 58.77383697 274.5326481  556.4253342 ],0.04,0.39,0.57
2020-10-08 20:00:00,32367.611290087363,29.02944405968242,1.734546400818625,[ 22.4286339 164.2318358],0.96,0.04,0.0,309199471.365862,175.39583786656482,3.70662351797889,[ 39.97896578 212.3369981  444.4108057 ],0.35,0.52,0.13,20586410311.123,807.799876219966,2.80734907260116,[ 69.0103528 241.4403412 574.5832163],0.04,0.4,0.56
2020-10-08 21:00:00,25963.80960886824,29.869956930456294,1.7249444662980713,[ 28.08181068 149.1486151 ],0.96,0.04,0.0,260785698.06563872,179.79157772199576,3.6982698605611124,[ 39.97896578 212.3369981  403.5956605 ],0.33,0.53,0.14,17668938983.42613,814.6103906977036,2.785235260770933,[ 44.02199067 226.4215477  574.5832163 ],0.04,0.4,0.56
2020-10-08 22:00:00,23796.007100914678,29.189423012457283,1.7124305337409864,[ 21.033461  175.1255164 521.812903 ],0.97,0.03,0.0,233125283.3297746,189.96553970764325,3.8665373945579926,[ 39.97896578 205.62676    416.766237  ],0.34,0.51,0.15,17047914650.714706,866.0610725938536,2.6853220705541183,[ 39.97896578 226.4215477  538.8412743 ],0.03,0.38,0.59
2020-10-09 01:00:00,15422.86636297323,33.60882462963291,1.785111478312745,[ 34.04876402 180.8404044 ],0.95,0.05,0.0,191217219.74459702,187.13770123488246,3.6004877551130696,[ 51.68920838 219.2662121  538.8412743 ],0.36,0.5,0.14,13212622723.52557,819.7450837316273,2.7531385484117097,[ 64.71756464 241.4403412  574.5832163 ],0.04,0.39,0.56
2020-10-09 02:00:00,24420.164336031266,30.955497365719275,1.6300247325875428,[ 34.04876402 186.741787  ],0.97,0.03,0.0,212929988.65713516,155.84331682666073,3.851800222586289,[  39.97896578  212.3369981  2360.36262   ],0.42,0.45,0.13,13439585792.049582,801.5302133110727,2.8441420826658232,[  46.94201835  366.5290201  2437.388563  ],0.05,0.39,0.56
2020-10-09 03:00:00,19098.79900957409,30.544901273298485,1.7025587508199407,[ 28.99820714 180.8404044 ],0.96,0.03,0.0,207739915.99488598,210.06638041087646,3.975055426445834,[ 39.97896578 205.62676    521.812903  ],0.32,0.5,0.18,16851612502.009613,935.570580885779,2.57212690672027,[ 45.45856458 233.8103842  538.8412743 ],0.03,0.35,0.62
2020-10-09 04:00:00,24381.209808750635,31.424752741717178,1.7189275303098217,[ 30.92169053 108.1829495 ],0.96,0.04,0.0,264627945.32469338,189.79846492531806,3.811865086966576,[ 39.97896578 119.1233615  226.4215477 ],0.34,0.5,0.16,19331045603.12241,871.6868843687822,2.6993385647977353,[ 50.05573471 123.0107258  241.4403412 ],0.04,0.37,0.59
2020-10-09 05:00:00,22960.553534014613,29.22157052228633,1.7168617825632602,[ 23.16054969  73.58788638 186.741787  ],0.96,0.04,0.0,238151874.4500922,207.9761427542336,3.9657445947285477,[ 36.30725647 101.4534304  212.3369981 ],0.32,0.5,0.18,19109415301.547993,927.186704909084,2.580994002800831,[ 39.97896578 101.4534304  226.4215477 ],0.03,0.36,0.61
2020-10-09 06:00:00,28455.133368015984,28.680006706656897,1.7105134140881146,[ 25.50274832  60.69180932 192.8357499 ],0.97,0.03,0.0,263796162.5236551,185.8112364171014,3.962794312224054,[ 60.69180932 205.62676    505.3226594 ],0.36,0.48,0.16,19426021578.710308,882.9973873744854,2.669048300761701,[ 60.69180932 233.8103842  556.4253342 ],0.04,0.37,0.59
2020-10-09 08:00:00,21465.256906651768,30.04205795584253,1.684709127470949,[ 24.69681475 164.2318358 ],0.96,0.04,0.0,229808166.9684272,207.237510849041,3.8881470509261478,[ 32.97276071 205.62676    430.3666102 ],0.3,0.52,0.17,18051451154.681442,905.266191888664,2.6092678007569465,[ 26.33498199  50.05573471 226.4215477 ],0.03,0.36,0.61
2020-10-09 09:00:00,19127.794741618723,29.98173704735144,1.8107336728562897,[ 21.71984798  98.2473162  186.741787  ],0.95,0.05,0.0,243242691.63264725,234.6315627873365,3.807075352904427,[ 41.28360327  98.2473162  212.3369981 ],0.27,0.53,0.19,20925302850.05645,960.886768241828,2.537389708095421,[ 98.2473162 219.2662121 556.4253342],0.03,0.35,0.63
2020-10-09 11:00:00,33567.962100782766,27.1072499356191,1.6852645302989298,[ 21.71984798 205.62676    444.4108057 ],0.97,0.03,0.0,280923208.1068925,173.6346360714081,3.82202245792249,[ 31.93076107 205.62676    444.4108057 ],0.35,0.52,0.14,18843168634.335636,813.5991955577124,2.7840531028943833,[ 50.05573471 212.3369981  538.8412743 ],0.04,0.4,0.57
2020-10-09 12:00:00,25780.308079216855,27.049285407197686,1.69094057485686,[ 20.3687651 108.1829495],0.97,0.03,0.0,228093017.90885997,197.1091102937373,4.045841379398841,[ 28.08181068  55.11781116 111.7132942 ],0.33,0.5,0.17,17767202918.636517,916.9238884774882,2.6164104878437744,[ 45.45856458  92.13584309 249.3192874 ],0.03,0.36,0.6
2020-10-09 15:00:00,31158.468407120876,28.417463446261905,1.7453506769048246,[ 23.16054969  53.37598736 111.7132942 ],0.96,0.04,0.0,296813167.5815084,174.14644745216793,3.6019299726824054,[ 27.19437402  53.37598736 101.4534304 ],0.34,0.54,0.12,19027698883.071693,768.2396343033449,2.830057243434997,[ 53.37598736 249.3192874  538.8412743 ],0.04,0.42,0.53
2020-10-09 16:00:00,28918.625440559652,29.951360916588364,1.7949437454124677,[ 23.16054969 169.5912293  593.3336464 ],0.95,0.05,0.0,314760849.90684754,183.14898154314864,3.550232113033045,[ 46.94201835  98.2473162  205.62676   ],0.32,0.54,0.13,20969268626.14391,792.3804032191317,2.8125020648062242,[ 50.05573471 226.4215477  556.4253342 ],0.04,0.41,0.55
2020-10-09 17:00:00,24365.56642862944,30.997674369063233,1.8405075645043425,[ 21.033461  144.4352457 444.4108057],0.95,0.05,0.0,317416358.8837618,216.38971976885455,3.6284527475215786,[ 23.16054969  44.02199067 104.7641701 ],0.29,0.55,0.16,24692439780.119686,884.7747780612294,2.6457213931081243,[ 38.71555723 226.4215477  574.5832163 ],0.03,0.38,0.59
2020-10-09 18:00:00,28795.7994246434,28.88003793020905,1.759265617013001,[ 21.033461  164.2318358 593.3336464],0.96,0.04,0.0,300763219.0553026,198.83424858840542,3.791019387890767,[ 48.47388181 186.741787   354.9460316 ],0.32,0.53,0.16,22515247497.185,875.6914757560721,2.675952118862286,[ 71.26237437 205.62676    593.3336464 ],0.03,0.38,0.59
2020-10-17 02:00:00,21313.872008838123,27.51174167133987,1.9297224964581081,[  17.34740413  127.0249468  1946.715487  ],0.94,0.06,0.0,238384160.13069522,166.71315504666373,2.806823340692675,[ 20.3687651   55.11781116 233.8103842 ],0.27,0.69,0.04,10981569692.993513,452.51306648949753,2.691038406851799,[ 283.4914987  593.3336464 2285.770837 ],0.05,0.69,0.26
2020-10-17 03:00:00,27806.803908600305,32.79816901260492,1.7907407732046194,[  30.92169053  139.8708273  2143.58449   ],0.94,0.06,0.0,320314513.11563754,150.04111611829575,2.864746170144111,[ 39.97896578  86.4045341  219.2662121 ],0.33,0.63,0.04,13918165082.451893,450.8101442547724,2.821612502836058,[  50.05573471  322.3474232  2285.770837  ],0.06,0.66,0.28
2020-10-17 04:00:00,23330.186354767407,33.92821043977756,1.8439512009385886,[31.93076107 92.13584309],0.93,0.07,0.0,314853291.6946569,165.4262091903091,2.8104949191965267,[ 39.97896578 101.4534304  192.8357499 ],0.29,0.66,0.05,14704446454.224731,471.99918738296776,2.755743418259099,[ 50.05573471 302.2958056  574.5832163 ],0.05,0.67,0.28
2020-10-17 05:00:00,19736.419850113358,34.15687537819812,1.9175869687987792,[ 26.33498199 159.0418089 ],0.92,0.08,0.0,297315700.9949111,174.38096576679158,2.718004345927962,[  44.02199067  212.3369981  2285.770837  ],0.25,0.7,0.05,14264814762.348948,479.23751322358623,2.763574881961502,[  69.0103528  265.8569135 2285.770837 ],0.04,0.66,0.3
